"Scheme","DXCC","Reference","Name","Type","Lat","Long","Locator","Roc Code","Historic County","Nearest Postcode","Roc Master_post","Roc Group_hq",""
"UKBOTA","223","B/G-2907","Rocester Pillbox #1","Pillbox","52.95730","-1.84516","IO92BW","","Staffordshire","ST14 5JR","","","🗺️"
"UKBOTA","223","B/G-2908","Rocester Pillbox #2","Pillbox","52.95582","-1.83637","IO92BW","","Staffordshire","ST14 5PD","","","🗺️"
"UKBOTA","223","B/G-2909","Hanging Bridge Pillbox","Pillbox","53.01109","-1.76434","IO93CA","","Staffordshire","DE6 2HL","","","🗺️"
"UKBOTA","223","B/G-2910","Boat Inn Pillbox, Cheddleton","Pillbox","53.06572","-2.02982","IO83XB","","Staffordshire","ST13 7EG","","","🗺️"
"UKBOTA","223","B/G-2911","Hugbridge Farm Pillbox","Pillbox","53.17027","-2.10384","IO83WE","","Cheshire","SK11 0QX","","","🗺️"
"UKBOTA","223","B/G-2912","Rudyard Reservoir Pillbox","Pillbox","53.11936","-2.06632","IO83XC","","Staffordshire","ST13 8PF","","","🗺️"
"UKBOTA","223","B/G-2913","The Marsh Pillbox","Pillbox","52.89042","-1.58997","IO92EV","","Derbyshire","DE65 6LR","","","🗺️"
"UKBOTA","223","B/G-2914","Kelvedon Hatch Pickett Hamilton Fort","Picket Hamilton","51.67070","0.25945","JO01DQ","","Essex","CM14 5TJ","","","🗺️"
"UKBOTA","223","B/G-2915","Muckinghall Wood Pillbox cluster","Pillbox","51.56532","0.75327","JO01JN","","Essex","SS3 0QH","","","🗺️"
"UKBOTA","223","B/G-2916","River Roach Pillbox","Pillbox","51.58365","0.77299","JO01JO","","Essex","SS3 0NW","","","🗺️"
"UKBOTA","223","B/G-2917","Helmingham Pillbox","Pillbox","52.16775","1.21068","JO02OE","","Suffolk","IP14 6EH","","","🗺️"
"UKBOTA","223","B/G-2918","Thrupp Pillbox cluster","Pillbox","51.83891","-1.30082","IO91IU","","Oxfordshire","OX5 1JZ","","","🗺️"
"UKBOTA","223","B/G-2919","Peaked Tor Cove Extended Defence Officers Post","Coastal Defence","50.45578","-3.52038","IO80FK","","Devon","TQ1 2DJ","","","🗺️"
"UKBOTA","223","B/G-2920","Cantilevered (Mushroom) Pillbox, Fox Covert","Pillbox","52.86671","-1.57661","IO92FU","","Derbyshire","DE65 6HE","","","🗺️"
"UKBOTA","114","B/GD-0001","ROC Post Peel","ROC Bunker","54.22825","-4.67635","IO74PF","PRE","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0002","ROC Post Castletown","ROC Bunker","54.09000","-4.61376","IO74QC","PRE","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0003","ROC Post Douglas","ROC Bunker","54.17383","-4.44512","IO74SE","PRE","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0004","ROC Post Ramsey Master Post","ROC Bunker","54.34422","-4.38492","IO74TI","PRE","Isle of Man","","true","","🗺️"
"UKBOTA","114","B/GD-0005","Chain Home - Bride","Chain Home site","54.40557","-4.36490","IO74TJ","","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0006","Chain Home - Dalby","Chain Home site","54.17140","-4.73750","IO74PE","","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0007","Chain Home - Scarlett","Chain Home site","54.07016","-4.66984","IO74PB","","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0008","ROTOR Radar - Snaefell (MOI)","ROTOR Radar site","54.25259","-4.46206","IO74SG","","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0009","Airfield Battle HQ - Andreas","WW2 Airfield Battle HQ","54.37444","-4.42501","IO74SI","","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0010","Chain Home - Cregneash","Chain Home site","54.06673","-4.76469","IO74OB","","Isle of Man","","","","🗺️"
"UKBOTA","114","B/GD-0011","RAF Jurby, Airfield Defence Bunkers (cluster)","WW2 Airfield Defences","54.34971","-4.52395","IO74RI","","Isle of Man","","","","🗺️"
"UKBOTA","265","B/GI-0001","ROC Post Bushmills","ROC Bunker","55.20921","-6.56685","IO65RF","BEL","Antrim","BT57 8SJ","","","🗺️"
"UKBOTA","265","B/GI-0002","ROC Post Ballymoney","ROC Bunker","55.05023","-6.46581","IO65SB","BEL","Antrim","BT53 7HA","","","🗺️"
"UKBOTA","265","B/GI-0003","ROC Post Cloughmills Master Post","ROC Bunker","55.01423","-6.34460","IO65TA","BEL","Antrim","BT44 9NQ","true","","🗺️"
"UKBOTA","265","B/GI-0004","ROC Post Ballycastle","ROC Bunker","55.22119","-6.30993","IO65UF","BEL","Antrim","BT54 6LR","","","🗺️"
"UKBOTA","265","B/GI-0005","ROC Post Ballymena Master Post","ROC Bunker","54.88701","-6.29168","IO64UV","BEL","Antrim","BT43 6SL","true","","🗺️"
"UKBOTA","265","B/GI-0006","ROC PostCushendall","ROC Bunker","55.10672","-6.05021","IO65XC","BEL","Antrim","BT44 0NH","","","🗺️"
"UKBOTA","265","B/GI-0007","ROC Post Glenarm","ROC Bunker","54.95373","-5.92084","IO74AW","BEL","Antrim","BT44 0BA","","","🗺️"
"UKBOTA","265","B/GI-0008","ROC Post Larne","ROC Bunker","54.86476","-5.82696","IO74CU","BEL","Antrim","BT40 2LE","","","🗺️"
"UKBOTA","265","B/GI-0009","ROC Post Randalstown","ROC Bunker","54.78236","-6.38487","IO64TS","BEL","Antrim","BT41 3RS","","","🗺️"
"UKBOTA","265","B/GI-0010","ROC Post Templepatrick Master Post","ROC Bunker","54.72978","-6.12146","IO64WR","BEL","Antrim","BT41 2HR","true","","🗺️"
"UKBOTA","265","B/GI-0011","ROC Post Dundrod","ROC Bunker","54.59916","-6.10607","IO64WO","BEL","Antrim","BT29 4JQ","","","🗺️"
"UKBOTA","265","B/GI-0012","ROC Post Ballyclare","ROC Bunker","54.76143","-5.99955","IO74AS","BEL","Antrim","BT39 9ZP","","","🗺️"
"UKBOTA","265","B/GI-0013","ROC Post Whitehead","ROC Bunker","54.75435","-5.73964","IO74DS","BEL","Antrim","BT38 9JT","","","🗺️"
"UKBOTA","265","B/GI-0014","ROC Post Armagh","ROC Bunker","54.35443","-6.60000","IO64QI","BEL","Armagh","BT61 9HT","","","🗺️"
"UKBOTA","265","B/GI-0015","ROC Post Portadown Master Post","ROC Bunker","54.45795","-6.51164","IO64RK","BEL","Armagh","BT62 1QU","true","","🗺️"
"UKBOTA","265","B/GI-0016","ROC Post Lurgan","ROC Bunker","54.47416","-6.30986","IO64UL","BEL","Armagh","BT67 9PA","","","🗺️"
"UKBOTA","265","B/GI-0017","ROC Post Jerretts Pass Master Post","ROC Bunker","54.22771","-6.35523","IO64TF","BEL","Down","BT34 1SR","true","","🗺️"
"UKBOTA","265","B/GI-0018","ROC Post Banbridge","ROC Bunker","54.37168","-6.23035","IO64VI","BEL","Down","BT32 4HN","","","🗺️"
"UKBOTA","265","B/GI-0019","ROC Post Rathfriland","ROC Bunker","54.25051","-6.18444","IO64VG","BEL","Down","BT34 5AF","","","🗺️"
"UKBOTA","265","B/GI-0020","ROC Post Hillsborough Master Post","ROC Bunker","54.43503","-6.09504","IO64WK","BEL","Down","BT25 1QZ","true","","🗺️"
"UKBOTA","265","B/GI-0021","ROC Post Drumbo","ROC Bunker","54.50536","-5.98831","IO74AM","BEL","Down","BT27 5JJ","","","🗺️"
"UKBOTA","265","B/GI-0022","ROC Post Kilkeel","ROC Bunker","54.06560","-5.97663","IO74AB","BEL","Down","BT34 4NW","","","🗺️"
"UKBOTA","265","B/GI-0023","ROC Post Ballynahinch","ROC Bunker","54.37462","-5.93467","IO74AI","BEL","Down","BT24 8JY","","","🗺️"
"UKBOTA","265","B/GI-0024","ROC Post Carryduff","ROC Bunker","54.49347","-5.86600","IO74BL","BEL","Down","BT24 7DE","","","🗺️"
"UKBOTA","265","B/GI-0025","ROC Post Dundrum","ROC Bunker","54.24986","-5.87553","IO74BF","BEL","Down","BT33 0QG","","","🗺️"
"UKBOTA","265","B/GI-0026","ROC Post Holywood","ROC Bunker","54.62733","-5.80973","IO74CP","BEL","Down","BT18 9RN","","","🗺️"
"UKBOTA","265","B/GI-0027","ROC Post Newtownards","ROC Bunker","54.60139","-5.74255","IO74DO","BEL","Down","BT23 4TY","","","🗺️"
"UKBOTA","265","B/GI-0028","ROC Post Downpatrick","ROC Bunker","54.32925","-5.69552","IO74DH","BEL","Down","BT30 6SP","","","🗺️"
"UKBOTA","265","B/GI-0029","ROC Post Groomsport Master Post","ROC Bunker","54.67789","-5.63175","IO74EQ","BEL","Down","BT19 6JF","true","","🗺️"
"UKBOTA","265","B/GI-0030","ROC Post Ardglass","ROC Bunker","54.24080","-5.65349","IO74EF","BEL","Down","BT30 7QU","","","🗺️"
"UKBOTA","265","B/GI-0031","ROC Post Portaferry","ROC Bunker","54.36637","-5.53811","IO74FI","BEL","Down","BT30 7NN","","","🗺️"
"UKBOTA","265","B/GI-0032","ROC Post Ballywalter","ROC Bunker","54.51597","-5.47643","IO74GM","BEL","Down","BT22 2RN","","","🗺️"
"UKBOTA","265","B/GI-0033","ROC Post Springfield","ROC Bunker","54.40360","-7.74344","IO64DJ","BEL","Fermanagh","BT93 7BR","","","🗺️"
"UKBOTA","265","B/GI-0034","ROC Post Kesh","ROC Bunker","54.55375","-7.71978","IO64DN","BEL","Fermanagh","BT93 1BY","","","🗺️"
"UKBOTA","265","B/GI-0035","ROC Post Irvinestown","ROC Bunker","54.49932","-7.62230","IO64EL","BEL","Fermanagh","BT94 1BG","","","🗺️"
"UKBOTA","265","B/GI-0036","ROC Post Enniskillen Master Post","ROC Bunker","54.38397","-7.59458","IO64EJ","BEL","Fermanagh","BT74 4DE","true","","🗺️"
"UKBOTA","265","B/GI-0037","ROC Post Lisnaskea","ROC Bunker","54.25579","-7.44133","IO64GG","BEL","Fermanagh","BT92 0AL","","","🗺️"
"UKBOTA","265","B/GI-0038","ROC Post Derry","ROC Bunker","55.00288","-7.37581","IO65HA","BEL","Londonderry","BT48 0JS","","","🗺️"
"UKBOTA","265","B/GI-0039","ROC Post Claudy","ROC Bunker","54.93137","-7.12763","IO64KW","BEL","Londonderry","BT47 4ED","","","🗺️"
"UKBOTA","265","B/GI-0040","ROC Post Limavady Master Post","ROC Bunker","55.04030","-6.93113","IO65MA","BEL","Londonderry","BT49 0SN","true","","🗺️"
"UKBOTA","265","B/GI-0041","ROC Post Dungiven","ROC Bunker","54.90745","-6.93279","IO64MV","BEL","Londonderry","BT47 4SL","","","🗺️"
"UKBOTA","265","B/GI-0042","ROC Post Coleraine","ROC Bunker","55.14439","-6.70657","IO65PD","BEL","Londonderry","BT51 3NX","","","🗺️"
"UKBOTA","265","B/GI-0043","ROC Post Kilrea","ROC Bunker","54.95473","-6.60745","IO64QW","BEL","Londonderry","BT51 5XJ","","","🗺️"
"UKBOTA","265","B/GI-0044","ROC Post Draperstown","ROC Bunker","54.77548","-6.81567","IO64OS","BEL","Londonderry","BT45 7JN","","","🗺️"
"UKBOTA","265","B/GI-0045","ROC Post Castledawson Master Post","ROC Bunker","54.77737","-6.59739","IO64QS","BEL","Londonderry","BT45 5DT","true","","🗺️"
"UKBOTA","265","B/GI-0046","ROC Post Castlederg","ROC Bunker","54.71839","-7.58550","IO64ER","BEL","Tyrone","BT81 7HX","","","🗺️"
"UKBOTA","265","B/GI-0047","ROC Post Kilskerry","ROC Bunker","54.44614","-7.54402","IO64FK","BEL","Tyrone","BT78 3RN","","","🗺️"
"UKBOTA","265","B/GI-0048","ROC Post Drumquin","ROC Bunker","54.61497","-7.48501","IO64GO","BEL","Tyrone","BT78 4SQ","","","🗺️"
"UKBOTA","265","B/GI-0049","ROC Post Strabane","ROC Bunker","54.82190","-7.43633","IO64GT","BEL","Tyrone","BT82 8NQ","","","🗺️"
"UKBOTA","265","B/GI-0050","ROC Post Newtownstewart","ROC Bunker","54.73096","-7.37488","IO64HR","BEL","Tyrone","BT78 4NG","","","🗺️"
"UKBOTA","265","B/GI-0051","ROC Post Fivemiletown","ROC Bunker","54.37636","-7.37105","IO64HJ","BEL","Fermanagh","BT75 0SX","","","🗺️"
"UKBOTA","265","B/GI-0052","ROC Post Omagh","ROC Bunker","54.61435","-7.27684","IO64IO","BEL","Tyrone","BT79 7XT","","","🗺️"
"UKBOTA","265","B/GI-0053","ROC Post Beragh","ROC Bunker","54.54574","-7.20898","IO64JN","BEL","Tyrone","BT79 0TP","","","🗺️"
"UKBOTA","265","B/GI-0054","ROC Post Clogher Master Post","ROC Bunker","54.43723","-7.15759","IO64KK","BEL","Tyrone","BT77 0DE","true","","🗺️"
"UKBOTA","265","B/GI-0055","ROC Post Pomeroy","ROC Bunker","54.58962","-6.91312","IO64NO","BEL","Tyrone","BT70 3DS","","","🗺️"
"UKBOTA","265","B/GI-0056","ROC Post Caledon","ROC Bunker","54.33154","-6.81109","IO64OH","BEL","Armagh","BT60 4RR","","","🗺️"
"UKBOTA","265","B/GI-0057","ROC Post Dungannon","ROC Bunker","54.51706","-6.75768","IO64OM","BEL","Tyrone","BT71 6GH","","","🗺️"
"UKBOTA","265","B/GI-0058","ROC Post Cookstown","ROC Bunker","54.65866","-6.74143","IO64PP","BEL","Tyrone","BT80 9XY","","","🗺️"
"UKBOTA","265","B/GI-0059","ROC Group HQ No 31 - Belfast","ROC Bunker","54.52466","-6.05062","IO64XM","BEL","Antrim","BT28 3ND","","true","🗺️"
"UKBOTA","265","B/GI-0060","AAOR Campsie","AAOR","55.03072","-7.20371","IO65JA","","Londonderry","BT47 3QD","","","🗺️"
"UKBOTA","265","B/GI-0061","Chain Home - Greystone","Chain Home site","54.56980","-5.49718","IO74GN","","Down","BT22 2LA","","","🗺️"
"UKBOTA","265","B/GI-0062","Chain Home - Kilkeel","Chain Home site","54.07253","-5.97022","IO74AB","","Down","BT34 4NN","","","🗺️"
"UKBOTA","265","B/GI-0063","1950s War Room Belfast (Mount Eden Park) - Region 13","Civil Defence","54.56298","-5.95821","IO74AN","","Antrim","BT9 6RB","","","🗺️"
"UKBOTA","265","B/GI-0064","1960s SRHQ - Ulster - Region 11 - Mount Eden Park","Civil Defence","54.56302","-5.95820","IO74AN","","Antrim","BT9 6RB","","","🗺️"
"UKBOTA","265","B/GI-0065","1980s RGHQ - Ulster - Ballymena","Civil Defence","54.87323","-6.22563","IO64VU","","Antrim","BT42 4QJ","","","🗺️"
"UKBOTA","265","B/GI-0066","ROTOR Radar - Killard Point/Bishops Court (DBW)","ROTOR Radar site","54.31145","-5.52656","IO74FH","","Down","BT","","","🗺️"
"UKBOTA","265","B/GI-0067","ROTOR Radar - Murlough Bay (URB)","ROTOR Radar site","55.19812","-6.09590","IO65WE","","Antrim","BT54 6RJ","","","🗺️"
"UKBOTA","265","B/GI-0068","Airfield Battle HQ - St Angelo","WW2 Airfield Battle HQ","54.39964","-7.64791","IO64EJ","","Fermanagh","BT94 2FN","","","🗺️"
"UKBOTA","265","B/GI-0069","Lisnagarvey BBC Transmitter Bunker","Utility Bunker","54.49017","-6.06087","IO64XL","","Down","BT27 5UJ","","","🗺️"
"UKBOTA","265","B/GI-0070","RAF Bishopscourt Cold War Linesman Radar CRP","MOD/Government","54.30314","-5.58102","IO74FH","","Down","BT30 7SY","","","🗺️"
"UKBOTA","265","B/GI-0071","Belfast Stormont Sub Control","Civil Defence","54.59530","-5.83395","IO74BO","","Down","BT5 7UE","","","🗺️"
"UKBOTA","265","B/GI-0072","RAF Ballykelly, WW2 bomb store bunker","WW2 Storage Bunker","55.05721","-7.02554","IO65LB","","Londonderry","","","","🗺️"
"UKBOTA","265","B/GI-0073","RAF Ballykelly, WW2 Airfield defence bunker cluster","WW2 Storage Bunker","55.06012","-7.00668","IO65LB","","Londonderry","BT49 9DT","","","🗺️"
"UKBOTA","265","B/GI-0074","RAF Limavady, WW2 explosives bunker","WW2 Storage Bunker","55.08070","-6.94799","IO65MB","","Londonderry","BT49 0HT","","","🗺️"
"UKBOTA","265","B/GI-0075","RAF Limavady, WW2 Airfield defence bunker (cluster)","WW2 Storage Bunker","55.07099","-6.93600","IO65MB","","Londonderry","BT49 0JR","","","🗺️"
"UKBOTA","265","B/GI-0076","RAF Nutts Corner, WW2 explosives bunker","WW2 Storage Bunker","54.62780","-6.16288","IO64WP","","Antrim","BT29 4JS","","","🗺️"
"UKBOTA","265","B/GI-0077","RAF Long Kesh, WW2 Airfield defence bunker (cluster)","WW2 Storage Bunker","54.48954","-6.09747","IO64WL","","Down","BT27 5NQ","","","🗺️"
"UKBOTA","265","B/GI-0078","RAF Cluntoe (USAAF Station 328), WW2 bomb store bunker","WW2 Storage Bunker","54.61930","-6.54115","IO64RO","","Tyrone","BT71 5BJ","","","🗺️"
"UKBOTA","265","B/GI-0079","RAF Ballyhalbert, WW2 Airfield defence bunker (cluster)","WW2 Airfield Defence","54.49470","-5.47369","IO74GL","","Down","BT22 1UL","","","🗺️"
"UKBOTA","265","B/GI-0080","RAF Castle Archdale (RAF Lough Erne), WW2 Blast Shelter","WW2 Blast Shelter","54.47856","-7.73109","IO64DL","","Fermanagh","BT94 1PP","","","🗺️"
"UKBOTA","265","B/GI-0081","RAF Castle Archdale (RAF Lough Erne), WW2 Bomb Store","WW2 Storage Bunker","54.47501","-7.73928","IO64DL","","Fermanagh","BT94 1PP","","","🗺️"
"UKBOTA","265","B/GI-0082","RAF St Angelo, WW2 Airfield Defence bunkers (cluster)","WW2 Airfield Defence","54.40234","-7.65479","IO64EJ","","Fermanagh","BT94 2EU","","","🗺️"
"UKBOTA","265","B/GI-0083","RAF Toome, WW2 storage bunker","WW2 Storage Bunker","54.75603","-6.50102","IO64RS","","Londonderry","BT41 3SL","","","🗺️"
"UKBOTA","265","B/GI-0084","Belfast Air Raid Shelter","WW2 Air Raid Shelter","54.58984","-5.93212","IO74AO","","Antrim","BT7 1BS","","","🗺️"
"UKBOTA","265","B/GI-0085","Articlave, Coastal Defence Bunker","WW2 Coastal Defence Bunker","55.15153","-6.75282","IO65OD","","Londonderry","BT51 4XQ","","","🗺️"
"UKBOTA","265","B/GI-0086","Ballywoolen, Coastal Defence Bunker","WW2 Coastal Defence Bunker","55.15942","-6.75499","IO65OD","","Londonderry","BT51 4XG","","","🗺️"
"UKBOTA","265","B/GI-0087","Portrush, Coastal Defence Bunker","WW2 Coastal Defence Bunker","55.20444","-6.64895","IO65QE","","Antrim","BT56 8AD","","","🗺️"
"UKBOTA","265","B/GI-0088","Tyrella, Coastal Defence Bunker","WW2 Coastal Defence Bunker","54.25272","-5.73935","IO74DG","","Down","BT30 8SU","","","🗺️"
"UKBOTA","265","B/GI-0089","Lough Neigh (North), WW2 defensive bunker (cluster)","WW2 Defence Bunker","54.73636","-6.31721","IO64UR","","Antrim","BT41 3LE","","","🗺️"
"UKBOTA","265","B/GI-0090","Rathfriland, WW2 defensive bunkers (cluster)","WW2 Defence Bunker","54.23648","-6.15861","IO64WF","","Down","BT34 5DQ","","","🗺️"
"UKBOTA","265","B/GI-0091","WW2 Air rad shelter cluster, RAF Eglington","WW2 Air Raid Shelter","55.04348","-7.15885","IO65KB","","Londonderry","BT47 3GY","","","🗺️"
"UKBOTA","265","B/GI-0092","Springvale Beach, coastal defence bunker","WW2 Coastal Defence Bunker","54.52932","-5.47737","IO74GM","","Down","BT22 2PF","","","🗺️"
"UKBOTA","265","B/GI-0093","RAF Lisnaskea bunker","WW2 Chain Home radar bunker site","54.25742","-7.47285","IO64GG","","Fermanagh","BT92 0QZ","","","🗺️"
"UKBOTA","265","B/GI-0094","RAF Newtownbutler bunker","WW2 Chain Home radar bunker site","54.19950","-7.36780","IO64HE","","Fermanagh","BT92 8DE","","","🗺️"
"UKBOTA","265","B/GI-0095","WW2 St. Angelo WW2 Pillbox Cluster","WW2 Pillbox","54.39590","-7.63280","IO64EJ","","Fermanagh","BT94 2HB","","","🗺️"
"UKBOTA","265","B/GI-0096","WW2 HAA Battery Ballyhose, Command Post","Battery Command Post","54.38780","-7.69600","IO64DJ","","Fermanagh","BT93 7EZ","","","🗺️"
"UKBOTA","265","B/GI-0097","WW2 GL Radar Platform Ballyhose","WW2 Radar","54.38910","-7.69560","IO64DJ","","Fermanagh","BT93 7EZ","","","🗺️"
"UKBOTA","265","B/GI-0098","WW2 HAA Battery Drumcrin, Command Post","Battery Command Post","54.46580","-7.66070","IO64EL","","Fermanagh","BT94 1RQ","","","🗺️"
"UKBOTA","265","B/GI-0099","WW2 RAF Kiladeas Airraid Shelter","WW2 Air Raid Shelter","54.42190","-7.68790","IO64DK","","Fermanagh","BT94 2LW","","","🗺️"
"UKBOTA","265","B/GI-0100","WW2 RAF Crossmaglen CH Radar Site","WW2 Radar","54.07900","-6.59460","IO64QB","","Armagh","BT35 9DQ","","","🗺️"
"UKBOTA","265","B/GI-0101","Castle Irvine WW2 Air Raid Shelter","WW2 Air Raid Shelter","54.45720","-7.63130","IO64EK","","Fermanagh","BT94 1QD","","","🗺️"
"UKBOTA","265","B/GI-0102","RAF RAF Ballydonaghy GCI Radar Site","WW2","54.88060","-7.43360","IO64GV","","Tyrone","BT82 0TD","","","🗺️"
"UKBOTA","122","B/GJ-0001","Gouray Monitoring Post","Monitoring Post","49.19518","-2.03287","IN89XE","","Channel Islands","","","","🗺️"
"UKBOTA","122","B/GJ-0002","St Ouens Church Monitoring Post","Monitoring Post","49.22547","-2.20708","IN89VF","","Channel Islands","","","","🗺️"
"UKBOTA","122","B/GJ-0003","WW2 Jersey - Strongpoint Corbiere","WW2","49.18158","-2.24376","IN89VE","","Channel Islands","","","","🗺️"
"UKBOTA","122","B/GJ-0004","WW2 Battery Lothringen and Command Post","WW2","49.16887","-2.16915","IN89VE","","Channel Islands","","","","🗺️"
"UKBOTA","122","B/GJ-0005","WW2 Battery Moltke","WW2","49.24457","-2.24866","IN89VF","","Channel Islands","","","","🗺️"
"UKBOTA","122","B/GJ-0006","BBC Bunker - Les Platons","Utility Bunker","49.24748","-2.10479","IN89WF","","Channel Islands","","","","🗺️"
"UKBOTA","279","B/GM-0001","ROC Post Kildrummy","ROC Bunker","57.24867","-2.88493","IO87NF","ABE","Aberdeenshire","AB33 8QT","","","🗺️"
"UKBOTA","279","B/GM-0002","ROC Post Tarland Master Post","ROC Bunker","57.11901","-2.85062","IO87NC","ABE","Aberdeenshire","AB34 4YQ","true","","🗺️"
"UKBOTA","279","B/GM-0003","ROC Post Huntly","ROC Bunker","57.43536","-2.75867","IO87OK","ABE","Aberdeenshire","AB54 4RD","","","🗺️"
"UKBOTA","279","B/GM-0004","ROC Post Kennethmont","ROC Bunker","57.34647","-2.75069","IO87OI","ABE","Aberdeenshire","AB52 6YQ","","","🗺️"
"UKBOTA","279","B/GM-0005","ROC Post Alford","ROC Bunker","57.23615","-2.72161","IO87PF","ABE","Aberdeenshire","AB33 8NB","","","🗺️"
"UKBOTA","279","B/GM-0006","ROC Post Pitcaple","ROC Bunker","57.32367","-2.46975","IO87SH","ABE","Aberdeenshire","AB51 5EF","","","🗺️"
